175
175
233
160
160
126
756
756
184
184
414
24
210
44
112
1219
1219
1219
1219
1182
1182
1182
1182
1198
1198
1188
1188
1147
1147
1147
1147
1122
1122
1122
1122
1134
1134
1112
1097
1121
1121
1119
1126
1257
1257
1252
1252
4
4
4
4
1
1
1
1
8
8
7
7
11
