96
96
96
96
708
708
709
709
710
710
149
149
93
93
150
150
1071
1071
655
251
140
1227
1227
1227
1227
1231
1231
1231
1182
1182
1184
1121
1121
1121
1121
1094
1094
1094
1094
1127
1097
1080
1261
1261
1261
1261
1
1
1
1
1
1
1
1
1
1
1
1
1
1
