169
169
169
169
190
190
190
840
1071
1071
695
140
57
1192
1192
1192
1192
1227
1227
1227
1227
1182
1182
1182
1182
1213
1213
1213
1213
1211
1211
1211
1122
1122
1122
1122
1152
1152
1152
1152
1121
1121
1121
1121
1097
1097
1097
1097
1093
8
8
8
8
8
8
8
8
8
8
8
